country_code,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate,free_education_years,inbound_mobility_rate,outbound_mobility_rate
ST,Africa,2013,6.68509006500244,1107.0,95.739860534668,,0.979700028896332,1.10787999629974,,1330.0,17.50715,193148.0,64.93,4.584,6.0,,
ST,Africa,2014,4.43216991424561,1054.0,87.5100173950195,11.57118,0.964569985866547,1.10083997249603,0.868229985237122,1440.0,11.87365,196767.0,65.478,4.485,6.0,,39.55266952514648
ST,Africa,2015,4.69794988632202,917.0,88.8216934204102,12.38349,0.961290001869202,1.11158001422882,1.02755999565125,1400.0,,200291.0,66.023,4.354,6.0,,27.47175025939941
ST,Africa,2016,6.11515998840332,1132.0,79.1776733398438,,0.957469999790192,1.13935995101929,1.10856437683105,1420.0,,203689.0,66.563,4.203,6.0,,
ST,Africa,2017,5.87489986419678,1193.0,84.653190612793,,0.967360019683838,1.1557400226593,1.09461987018585,1440.0,,206970.0,67.074,4.069,6.0,,
ST,Africa,2018,5.62454986572266,1274.0,85.1124114990234,,,,1.1628634929657,1660.0,,210187.0,67.602,3.977,6.0,,
ST,Africa,2019,5.89931058883667,1231.0,87.9679641723633,,,,0.977992415428162,1810.0,,213392.0,68.043,3.9,6.0,,
ST,Africa,2020,5.0152382850647,,,,,,,2030.0,,217435.0,67.979,3.827,6.0,,
ST,Africa,2021,5.51617622375488,,,,,,1.18775689601898,2220.0,,221961.0,68.026,3.759,6.0,,
ST,Africa,2022,5.15598058700562,,,,,,,2430.0,,226305.0,69.237,3.695,6.0,,
SY,Asia,2013,,,62.0336799621582,9.16422,0.965550005435944,0.994440019130707,0.994059979915619,1270.0,,21666917.0,65.146,3.165,12.0,,3.804160118103027
SY,Asia,2014,,,,,,,1.03698003292084,1070.0,,20273659.0,65.492,3.117,12.0,,4.00521993637085
SY,Asia,2015,,,,,,,1.11554002761841,900.0,,19424618.0,63.265,3.067,12.0,,4.993070125579834
SY,Asia,2016,,,,,,,1.15164005756378,750.0,,19193834.0,65.19,3.012,12.0,,6.703919887542725
SY,Asia,2017,,,,,,,,720.0,,19224668.0,65.651,2.972,12.0,,
SY,Asia,2018,,,,,,,,810.0,,19577845.0,67.371,2.932,12.0,,
SY,Asia,2019,,,,,,,,970.0,,20353534.0,70.97,2.878,12.0,,
SY,Asia,2020,,,55.6847496032715,,,,,790.0,,21049429.0,71.944,2.837,12.0,,
SY,Asia,2021,,,55.7524909973145,,,,,700.0,,21628839.0,72.418,2.798,12.0,,
SY,Asia,2022,,,58.2687187194824,,,,,710.0,,22462173.0,72.79,2.746,12.0,,
SZ,Africa,2013,5.08461046218872,8507.0,86.9778366088867,12.7922,0.902899980545044,0.973249971866608,0.994750022888184,4180.0,,1129990.0,52.11,3.237,7.0,0.508870005607605,34.9381103515625
SZ,Africa,2014,7.07059001922607,8577.0,86.5009765625,,0.907159984111786,0.991859972476959,,3880.0,16.46033,1136299.0,53.491,3.181,7.0,,
SZ,Africa,2015,5.35494709014893,8752.0,93.1901626586914,,0.909070014953613,0.999899983406067,,3500.0,,1142813.0,54.941,3.122,7.0,,
SZ,Africa,2016,5.43355321884155,8764.0,100.106567382812,,0.918160021305084,0.994629979133606,,3260.0,,1149507.0,56.228,3.068,7.0,,
SZ,Africa,2017,6.17791414260864,8928.0,101.585388183594,,0.920210003852844,,,3250.0,,1158195.0,57.574,3.018,7.0,,
SZ,Africa,2018,5.73687362670898,9006.0,101.640510559082,,0.922640025615692,,,3460.0,,1168929.0,58.707,2.971,7.0,,
SZ,Africa,2019,5.69914817810059,9139.0,98.0370101928711,,0.922559976577759,,,3650.0,,1179874.0,59.85,2.925,7.0,,
SZ,Africa,2020,5.36010456085205,,,,,,,3400.0,,1192729.0,59.862,2.888,7.0,,
SZ,Africa,2021,5.28714895248413,,,,,,,3570.0,,1206593.0,58.228,2.841,7.0,,
SZ,Africa,2022,5.69260597229004,,,,,,,3590.0,,1218917.0,63.028,2.801,7.0,,
TD,Africa,2013,2.85070991516113,37336.0,38.6615600585938,,0.75789999961853,0.459100008010864,,940.0,,13691079.0,51.051,6.839,10.0,,
TD,Africa,2014,2.32031226158142,43490.0,,7.87956,0.754000008106232,0.450390011072159,0.199310004711151,940.0,,14188678.0,51.141,6.781,10.0,,14.85657978057861
TD,Africa,2015,2.3428316116333,40872.0,38.9475402832031,7.34935,0.766359984874725,0.448740005493164,0.293460011482239,850.0,,14647621.0,51.32,6.706,10.0,,15.11544990539551
TD,Africa,2016,2.38847589492798,38905.0,42.0207710266113,,0.768679976463318,0.458370000123978,,710.0,,15114655.0,51.603,6.623,10.0,,
TD,Africa,2017,2.45481991767883,39611.0,37.8997802734375,,0.757109999656677,0.508430004119873,,620.0,,15622759.0,51.875,6.537,10.0,,
TD,Africa,2018,2.25947499275208,43805.0,40.4090385437012,,0.777830004692078,0.523989975452423,,650.0,,16156531.0,52.447,6.464,10.0,,
TD,Africa,2019,2.37245798110962,44691.0,,,0.778240025043488,0.532549977302551,,670.0,,16685223.0,52.993,6.412,10.0,,
TD,Africa,2020,2.73960399627686,,,,,,0.393660008907318,640.0,,17224679.0,53.082,6.346,10.0,0.0,29.36829948425293
TD,Africa,2021,2.8881299495697,48394.0,43.5296287536621,,0.80009001493454,0.583090007305145,,630.0,,17828273.0,53.136,6.255,10.0,,
TD,Africa,2022,2.53867292404175,49875.0,,,,,,660.0,,18455316.0,54.528,6.215,10.0,,
TG,Africa,2013,3.17475008964539,34375.0,77.3193817138672,,0.935750007629395,,0.397359997034073,830.0,12.76128,7285442.0,58.345,4.754,5.0,,7.009300231933594
TG,Africa,2014,3.4237699508667,34354.0,83.5751419067383,,0.942430019378662,,0.425680011510849,850.0,14.24541,7472450.0,58.766,4.702,5.0,,7.804870128631592
TG,Africa,2015,3.71097993850708,33891.0,,,0.951550006866455,,0.433459997177124,840.0,16.09805,7663195.0,59.22,4.662,5.0,,8.660440444946289
TG,Africa,2016,3.6624801158905,36194.0,93.8200225830078,,0.951659977436066,,0.452179998159409,800.0,16.16121,7858289.0,59.669,4.634,5.0,,7.060739994049072
TG,Africa,2017,3.76526999473572,37985.0,92.5531997680664,12.66498,0.953949987888336,0.727500021457672,0.467000007629395,770.0,,8057140.0,60.135,4.576,5.0,,6.925139904022217
TG,Africa,2018,4.09162998199463,38582.0,90.1372222900391,,0.964450001716614,,0.502110004425049,830.0,,8258778.0,60.601,4.513,5.0,,7.240530014038086
TG,Africa,2019,4.20166826248169,40626.0,86.7020111083984,,0.966359972953796,,0.531589984893799,860.0,,8463068.0,61.055,4.45,5.0,,6.81898021697998
TG,Africa,2020,4.09133672714233,41685.0,87.4940490722656,,0.971189975738525,,0.570169985294342,860.0,,8669720.0,61.123,4.386,5.0,,6.381030082702637
TG,Africa,2021,4.23118162155151,42250.0,88.9121932983398,,0.964990019798279,0.81344997882843,,920.0,,8878379.0,61.328,4.324,5.0,,
TG,Africa,2022,3.79811930656433,41132.0,89.1407928466797,,,,,970.0,,9089738.0,62.29,4.253,5.0,,
TH,Asia,2013,3.82439851760864,,,13.16111,0.987680017948151,1.09277999401093,1.25699996948242,5580.0,23.31561,69845114.0,75.96,1.526,12.0,,1.091310024261475
TH,Asia,2014,3.91917753219604,336676.0,,15.71035,1.01549994945526,1.0545699596405,1.25398802757263,5620.0,,70216367.0,76.279,1.484,12.0,,1.109099984169006
TH,Asia,2015,3.86397624015808,300968.0,,,0.943040013313293,0.961480021476746,,5560.0,,70540795.0,76.563,1.451,12.0,,
TH,Asia,2016,3.76761746406555,303969.0,,15.42484,1.00435996055603,0.995890021324158,1.2814279794693,5550.0,,70859841.0,76.769,1.4,12.0,1.30961000919342,1.285570025444031
TH,Asia,2017,3.46532154083252,293265.0,98.3369598388672,,0.929827153682709,1.04854536056519,1.2767972946167,5800.0,,71160187.0,76.989,1.363,12.0,,
TH,Asia,2018,3.19769406318665,,99.1310119628906,,0.992969632148743,1.04296064376831,1.28804039955139,6430.0,,71376079.0,77.19,1.323,12.0,,
TH,Asia,2019,3.02221417427063,378131.0,101.062812805176,,0.993632555007935,0.997057020664215,1.27165865898132,7060.0,,71522271.0,77.197,1.285,12.0,,
TH,Asia,2020,3.15314173698425,412997.0,102.732437133789,,0.994507431983948,0.996718049049377,1.26830005645752,6900.0,,71641484.0,77.331,1.259,12.0,1.239359974861145,1.644619941711426
TH,Asia,2021,2.98212432861328,326752.0,103.515068054199,,0.993143498897552,1.03215849399567,1.2564457654953,7090.0,,71727332.0,77.606,1.234,12.0,,
TH,Asia,2022,2.61187028884888,338545.0,102.401908874512,,0.992965281009674,1.05888855457306,1.25483000278473,7230.0,,71735329.0,75.291,1.221,12.0,1.35276997089386,1.476099967956543
TJ,Asia,2013,5.29397630691528,29300.0,,11.39131,0.982829988002777,0.901369988918304,0.545459985733032,1300.0,,8216724.0,69.579,3.433,9.0,0.8557400107383728,5.305059909820557
TJ,Asia,2014,5.59398889541626,29627.0,90.5764007568359,,0.990949988365173,,0.587870001792908,1320.0,,8425552.0,69.697,3.459,9.0,0.5536199808120728,6.176750183105469
TJ,Asia,2015,4.96774005889893,30649.0,92.2054214477539,,0.989199995994568,,0.647570013999939,1230.0,,8643840.0,69.665,3.459,9.0,0.8302000164985657,6.978700160980225
TJ,Asia,2016,5.73094129562378,32377.0,89.6321411132812,,0.987779974937439,,0.69173002243042,1090.0,,8865631.0,69.982,3.384,11.0,0.6321499943733215,8.408849716186523
TJ,Asia,2017,5.54471778869629,34575.0,90.251106262207,,0.988640010356903,,0.726880013942719,1000.0,,9085946.0,70.524,3.29,11.0,0.8431699872016907,7.447539806365967
TJ,Asia,2018,5.38508749008179,,,,,,,1000.0,,9307333.0,70.737,3.294,11.0,,
TJ,Asia,2019,5.48427629470825,,,,,,,1050.0,,9529966.0,70.962,3.281,11.0,,
TJ,Asia,2020,5.73725271224976,38907.0,,,,,0.854404628276825,1030.0,,9749310.0,68.605,3.211,11.0,,
TJ,Asia,2021,5.70163345336914,40450.0,,,,,0.817788362503052,1130.0,,9966908.0,69.594,3.17,11.0,,
TJ,Asia,2022,5.71509790420532,40599.0,,,,,0.909814178943634,1360.0,,10182222.0,71.562,3.127,11.0,,
TL,Asia,2013,5.68055725097656,,91.4202041625977,,0.954938352108002,1.0350114107132,,3190.0,4.24855,1158695.0,64.719,4.208,9.0,,
TL,Asia,2014,7.65890455245972,,96.3889007568359,,0.975361585617065,1.05624532699585,,2700.0,8.34206,1181903.0,65.027,3.999,9.0,,
TL,Asia,2015,6.29249811172485,,101.389541625977,,0.975411593914032,1.05270636081696,,2180.0,,1205131.0,65.326,3.779,9.0,,
TL,Asia,2016,6.0120096206665,,97.6331024169922,,0.970537424087524,1.05684542655945,,1730.0,,1228312.0,65.61,3.582,9.0,,
TL,Asia,2017,5.20052242279053,8057.723925,97.0025329589844,,0.964691042900085,1.06537890434265,,1780.0,,1251703.0,65.898,3.399,9.0,,
TL,Asia,2018,4.87440967559814,7898.257635,100.597129821777,,0.964869976043701,1.07727742195129,,1790.0,,1275959.0,66.204,3.244,9.0,,
TL,Asia,2019,4.17968893051147,7749.491181,102.624504089355,,0.978535830974579,1.08693611621857,,2180.0,,1300945.0,66.496,3.116,9.0,,
TL,Asia,2020,3.65287351608276,7898.66992700131,100.890953063965,,0.981068789958954,1.09422159194946,,2040.0,,1326053.0,66.919,3.011,9.0,,
TL,Asia,2021,2.9738941192627,,100.903495788574,,,,,2050.0,,1350139.0,66.199,2.892,9.0,,
TL,Asia,2022,,,84.9601745605469,,,,,1820.0,,1369295.0,67.368,2.801,9.0,,
TM,Asia,2013,,,,,,,,5880.0,,5939341.0,68.968,3.007,10.0,,
TM,Asia,2014,,,,,,,0.65311998128891,6480.0,,6075283.0,69.001,3.023,12.0,0.1958999931812286,107.0527801513672
TM,Asia,2015,,,,,,,,6300.0,,6215770.0,69.061,3.033,12.0,,
TM,Asia,2016,,,,,,,,6080.0,,6360041.0,69.142,2.99,12.0,,
TM,Asia,2017,,,,,,,,5650.0,,6507061.0,69.19,2.934,12.0,,
TM,Asia,2018,,,,,,,,5930.0,,6655524.0,69.272,2.875,12.0,,
TM,Asia,2019,3.12054991722107,21699.0,,12.93278,0.982060015201569,0.981660008430481,0.842310011386871,6450.0,,6803944.0,69.405,2.834,12.0,0.2655900120735168,96.5573501586914
TM,Asia,2020,3.76267004013062,22695.0,,,0.98199999332428,0.982590019702911,0.898530006408691,6740.0,,6949912.0,68.846,2.793,12.0,0.2141200006008148,106.4972076416016
TM,Asia,2021,3.8489100933075,23350.0,110.145057678223,,,,0.943769991397858,7200.0,,7092043.0,69.353,2.754,12.0,0.1553899943828583,88.14885711669922
TM,Asia,2022,3.73386001586914,23793.0,107.961219787598,,,,0.98988002538681,7780.0,,7230193.0,69.913,2.728,12.0,0.0778099969029427,68.67581939697266
TN,Africa,2013,,61002.0,95.9014511108398,14.79722,0.99848997592926,,1.36599004268646,4300.0,,11141361.0,74.674,2.31,11.0,1.848289966583252,5.058909893035889
TN,Africa,2014,,65835.0,97.0216369628906,14.76702,1.00071001052856,,1.38252997398376,4310.0,,11274288.0,74.784,2.316,11.0,,5.458849906921387
TN,Africa,2015,6.22044992446899,70577.0,97.2605209350586,14.89108,1.00042998790741,,1.38382995128632,4130.0,,11402264.0,74.875,2.306,11.0,1.996749997138977,5.857619762420654
TN,Africa,2016,,70399.0,91.1808471679688,15.12561,1.00265002250671,1.14288997650146,1.40515005588531,3930.0,,11528674.0,75.007,2.275,11.0,2.116909980773926,7.029160022735596
TN,Africa,2017,,70630.0,86.9319686889648,,0.99575001001358,,1.42093002796173,3700.0,,11650498.0,75.177,2.205,11.0,2.257230043411255,7.92588996887207
TN,Africa,2018,,71228.0,,,0.991370022296906,,1.4151200056076,3700.0,,11765514.0,75.37,2.133,11.0,2.216619968414307,8.789119720458984
TN,Africa,2019,6.1737322807312,,,,,,1.42165005207062,3590.0,,11875081.0,75.599,2.1,11.0,,9.080869674682615
TN,Africa,2020,7.26507568359375,75548.0,97.7275619506836,,0.984579980373383,,1.42092001438141,3270.0,,11974057.0,75.004,2.0,11.0,3.094379901885986,9.347979545593262
TN,Africa,2021,6.67984676361084,78774.0,97.1743621826172,,0.982280015945435,,1.41068994998932,3630.0,,12048622.0,72.893,1.8,11.0,3.082870006561279,9.788129806518556
TN,Africa,2022,6.8049898147583,81795.0,,,,,1.42010998725891,3880.0,,12119334.0,76.05,1.847,11.0,2.892770051956177,9.116069793701172
TR,Asia,2013,4.34481000900269,282043.0,103.343299865723,16.45841,0.993340015411377,0.968400001525879,0.873910009860992,12570.0,13.20414,76147624.0,76.171,2.11,12.0,1.093050003051758,0.9107800126075744
TR,Asia,2014,4.41258001327515,288444.0,99.0791091918945,16.92144,0.995429992675781,0.973060011863709,0.88375997543335,12630.0,14.60988,77181884.0,76.452,2.19,12.0,0.8804500102996826,0.8258299827575684
TR,Asia,2015,4.30550003051758,295252.0,98.8300704956055,17.32137,0.993149995803833,0.973969995975494,0.889419972896576,12080.0,14.38743,78218479.0,76.539,2.16,12.0,1.190490007400513,0.7530999779701233
TR,Asia,2016,4.62773990631104,302961.0,134.545608520508,17.69868,0.993809998035431,0.976059973239899,0.889379978179932,11340.0,12.99947,79277962.0,76.595,2.11,12.0,1.314110040664673,0.6809399724006653
TR,Asia,2017,4.32368993759155,292878.0,92.5956573486328,17.98141,0.989870011806488,0.952920019626617,0.895009994506836,11090.0,,80312698.0,77.037,2.08,12.0,1.501270055770874,0.63468998670578
TR,Asia,2018,4.29729986190796,297176.0,91.0360870361328,18.15805,0.988709986209869,0.975910007953644,0.910880029201508,10650.0,,81407204.0,77.454,2.0,12.0,1.655179977416992,0.6267200112342834
TR,Asia,2019,4.44776010513306,300732.0,96.6259918212891,,0.98786997795105,0.961769998073578,0.951300024986267,9800.0,,82579440.0,77.737,1.89,12.0,1.987110018730164,0.6069200038909912
TR,Asia,2020,4.03382015228271,309247.0,100.577331542969,,0.985870003700256,0.973070025444031,0.982479989528656,9160.0,,83384680.0,76.525,1.77,12.0,2.320029973983765,0.6430699825286865
TR,Asia,2021,3.53787994384766,306937.0,103.435623168945,,,,1.01570999622345,10010.0,,84147318.0,75.722,1.71,12.0,2.705699920654297,0.6340199708938599
TR,Asia,2022,2.61430358886719,310477.0,101.500511169434,,,,1.03682005405426,10640.0,,84979913.0,77.591,1.63,12.0,2.941159963607788,0.7270399928092957
TW,Asia,2013,,,,,,,,,,,,,,,
TW,Asia,2014,,,,,,,,,,,,,,,
TW,Asia,2015,,,,,,,,,,,,,,,
TW,Asia,2016,,,,,,,,,,,,,,,
TW,Asia,2017,,,,,,,,,,,,,,,
TW,Asia,2018,,,,,,,,,,,,,,,
TW,Asia,2019,,,,,,,,,,,,,,,
TW,Asia,2020,,,,,,,,,,,,,,,
TW,Asia,2021,,,,,,,,,,,,,,,
TW,Asia,2022,,,,,,,,,,,,,,,
TZ,Africa,2013,4.63769435882568,189487.0,76.6206893920898,,1.04287004470825,,0.456377804279327,880.0,,48824128.0,62.788,5.156,7.0,,3.786969900131226
TZ,Africa,2014,4.34605741500854,190957.0,,,1.05102002620697,0.962559998035431,,970.0,9.52422,50351512.0,63.364,5.122,7.0,,
TZ,Africa,2015,4.19486570358276,197420.0,64.6557388305664,8.52868,1.05458998680115,0.990530014038086,0.463821560144424,970.0,,52020962.0,63.928,5.025,7.0,,3.741090059280396
TZ,Africa,2016,4.10196733474731,206829.0,60.7533683776855,,1.04656004905701,1.00660002231598,0.519969999790192,960.0,,53824013.0,64.404,5.006,7.0,,3.959850072860718
TZ,Africa,2017,4.40038347244263,197563.0,66.670280456543,8.0976,1.03473997116089,1.02339994907379,,960.0,,55652890.0,64.963,4.988,7.0,,
TZ,Africa,2018,3.96343588829041,199705.0,66.6259689331055,,1.02605998516083,1.04790997505188,,1010.0,,57437145.0,65.488,4.932,7.0,,
TZ,Africa,2019,3.59683632850647,196437.0,63.5915222167969,9.11705,1.02349996566772,1.07985997200012,0.631970703601837,1050.0,,59174891.0,66.007,4.866,7.0,,
TZ,Africa,2020,3.23097252845764,194736.0,67.1020278930664,,1.0300999879837,1.09730005264282,0.812288343906403,1060.0,,60972798.0,66.771,4.801,7.0,,
TZ,Africa,2021,3.11515331268311,197919.0,72.5664291381836,,1.03797996044159,1.08228003978729,0.745042145252228,1130.0,,62830412.0,66.131,4.734,13.0,0.4491499960422516,3.623140096664429
TZ,Africa,2022,3.23824501037598,201672.0,,,,,0.816253840923309,1210.0,,64711821.0,66.879,4.671,13.0,0.4072099924087524,2.557670116424561
UA,Europe,2013,6.41989994049072,99376.0,98.6247634887695,14.82953,1.0181200504303,0.970489978790283,1.16531002521515,3900.0,32.34896,46126770.0,71.474,1.515,11.0,2.252729892730713,1.928310036659241
UA,Europe,2014,5.87493991851807,,96.2149429321289,14.86395,1.02121996879578,0.980530023574829,1.14013004302979,3500.0,27.03674,45972380.0,71.803,1.466,11.0,2.797590017318726,2.326620101928711
UA,Europe,2015,5.7425684928894,124073.0,88.5759582519531,,,,1.14066004753113,2760.0,,45784896.0,72.686,1.387,11.0,3.241940021514893,3.840110063552856
UA,Europe,2016,5.00977993011475,125349.0,86.1604537963867,,,,1.12173998355865,2330.0,26.25312,45616832.0,73.389,1.391,11.0,3.204309940338135,4.581920146942139
UA,Europe,2017,5.41707992553711,126535.0,87.5341720581055,,,,1.12216997146606,2330.0,30.31566,45436041.0,73.993,1.3,11.0,3.164900064468384,4.671810150146484
UA,Europe,2018,5.3199200630188,129163.0,83.9088592529297,,,,1.11242997646332,2720.0,,45208907.0,73.569,1.233,11.0,3.073879957199097,4.86674976348877
UA,Europe,2019,5.44129991531372,108283.0,89.0533981323242,,,,1.11880004405975,3270.0,,44957458.0,73.92,1.218,11.0,3.454950094223022,4.842150211334229
UA,Europe,2020,5.38231992721558,111734.0,89.7577972412109,,,,1.09394001960754,3530.0,,44680014.0,73.283,1.208,11.0,3.996229887008667,4.558110237121582
UA,Europe,2021,5.14011001586914,116084.0,89.2898788452148,,,,1.11470997333527,4060.0,,44298640.0,71.631,1.148,11.0,4.903210163116455,5.154739856719971
UA,Europe,2022,5.93389987945557,,,,,,,3930.0,,41048766.0,72.658,0.897,11.0,,
UG,Africa,2013,1.87114000320435,185548.0,55.4407196044922,,1.01718997955322,0.839315414428711,0.747148275375366,810.0,5.16447,35337042.0,62.353,5.563,,,
UG,Africa,2014,1.91472005844116,191217.0,58.9814910888672,,1.01840114593506,0.854593932628632,0.76460999250412,830.0,5.61796,36395539.0,63.057,5.408,,,3.334579944610596
UG,Africa,2015,2.32152009010315,192566.0,53.3201179504395,,1.02101004123688,,0.785167455673218,850.0,,37531446.0,63.831,5.251,,,
UG,Africa,2016,2.13789010047913,202617.0,54.7785606384277,,1.03222000598907,0.885045170783997,0.776574075222015,810.0,,38799152.0,64.494,5.112,,,
UG,Africa,2017,2.25363993644714,207238.0,52.9703216552734,,1.02788996696472,0.901470303535461,,760.0,,40177388.0,65.174,4.987,,,
UG,Africa,2018,2.13052010536194,,,,,,,770.0,,41565831.0,65.775,4.867,,,
UG,Africa,2019,2.30828070640564,,,,,,,810.0,,42999637.0,66.354,4.744,,,
UG,Africa,2020,2.57222175598145,,,,,,,820.0,,44457152.0,66.41,4.621,,,
UG,Africa,2021,2.63593602180481,,,,,,,860.0,,45910930.0,66.45,4.51,,,
UG,Africa,2022,2.56105017662048,,,,,,,930.0,,47312719.0,67.675,4.388,,,
UZ,Asia,2013,5.74190998077393,126651.0,93.4407501220703,11.66324,0.982749998569489,0.990660011768341,0.593779325485229,2470.0,,29724065.0,70.692,2.445,12.0,0.2207300066947937,7.839330196380615
UZ,Asia,2014,5.71323013305664,112240.0,96.423583984375,11.70829,0.98430997133255,0.988659977912903,0.615792393684387,2650.0,,30222994.0,70.973,2.546,12.0,0.2626200020313263,10.02832984924316
UZ,Asia,2015,5.49453353881836,112159.0,93.8038864135742,11.75932,0.985639989376068,0.988189995288849,0.623273313045502,2790.0,,30749346.0,71.33,2.583,12.0,0.2904300093650818,10.71697044372559
UZ,Asia,2016,5.41523742675781,110677.0,97.4060821533203,11.89164,0.986039996147156,0.987410008907318,0.639955818653107,2840.0,,31284568.0,71.58,2.564,12.0,0.2725099921226501,12.3863000869751
